Date	Price	Open	High	Low	Vol.	Change %
17-10-13	379.5	379.5	379.5	379.5		0.00%
16-10-13	379.5	379.5	379.5	379.5		0.00%
15-10-13	379.5	379.5	379.5	379.5		0.00%
14-10-13	379.5	379.5	379.5	379.5		0.00%
11-10-13	379.5	379.5	379.5	379.5		0.00%
10-10-13	379.5	379.5	379.5	379.5		0.00%
09-10-13	379.5	379.5	379.5	379.5		0.00%
08-10-13	379.5	379.5	379.5	379.5		0.00%
07-10-13	379.5	379.5	379.5	379.5		0.00%
04-10-13	379.5	379.5	379.5	379.5		0.00%
03-10-13	379.5	379.5	379.5	379.5		0.00%
02-10-13	379.5	379.5	379.5	379.5		0.00%
01-10-13	379.5	379.5	379.5	379.5		0.00%
30-09-13	379.5	379.5	379.5	379.5		0.00%
27-09-13	379.5	379.5	379.5	379.5		0.00%
26-09-13	379.5	379.5	379.5	379.5		0.00%
25-09-13	379.5	379.5	379.5	379.5		0.00%
24-09-13	379.5	379.5	379.5	379.5		0.00%
23-09-13	379.5	379.5	379.5	379.5		0.00%
20-09-13	379.5	379.5	379.5	379.5		0.00%
19-09-13	379.5	379.5	379.5	379.5		0.00%
18-09-13	379.5	379.5	379.5	379.5		0.00%
17-09-13	379.5	379.5	379.5	379.5		0.00%
16-09-13	379.5	379.5	379.5	379.5		0.00%
13-09-13	379.5	379.5	379.5	379.5		0.00%
12-09-13	379.5	379.5	379.5	379.5		0.00%
11-09-13	379.5	379.5	379.5	379.5		0.00%
10-09-13	379.5	379.5	379.5	379.5		0.00%
09-09-13	379.5	379.5	379.5	379.5		0.00%
06-09-13	379.5	379.5	379.5	379.5		0.00%
05-09-13	379.5	379.5	379.5	379.5		0.00%
04-09-13	379.5	379.5	379.5	379.5		0.00%
03-09-13	379.5	379.5	379.5	379.5		0.00%
02-09-13	379.5	379.5	379.5	379.5		0.00%
30-08-13	379.5	379.5	379.5	379.5		0.00%
29-08-13	379.5	379.5	379.5	379.5		0.00%
28-08-13	379.5	379.5	379.5	379.5		0.00%
27-08-13	379.5	379.5	379.5	379.5		0.00%
26-08-13	379.5	379.5	379.5	379.5		0.00%
23-08-13	379.5	379.5	379.5	379.5		0.00%
22-08-13	379.5	379.5	379.5	379.5		0.00%
21-08-13	379.5	379.5	379.5	379.5		0.00%
20-08-13	379.5	379.5	379.5	379.5		0.00%
19-08-13	379.5	379.5	379.5	379.5		0.00%
16-08-13	379.5	379.5	379.5	379.5		0.00%
15-08-13	379.5	379.5	379.5	379.5		0.00%
14-08-13	379.5	379.5	379.5	379.5		0.00%
13-08-13	379.5	379.5	379.5	379.5		0.00%
12-08-13	379.5	379.5	379.5	379.5		0.00%
09-08-13	379.5	379.5	379.5	379.5		0.00%
08-08-13	379.5	379.5	379.5	379.5		0.00%
07-08-13	379.5	379.5	379.5	379.5		0.00%
06-08-13	379.5	379.5	379.5	379.5		0.00%
05-08-13	379.5	379.5	379.5	379.5		0.00%
02-08-13	379.5	379.5	379.5	379.5		0.00%
01-08-13	379.5	379.5	379.5	379.5		0.00%
31-07-13	379.5	379.5	379.5	379.5		0.00%
30-07-13	379.5	379.5	379.5	379.5		0.00%
29-07-13	379.5	379.5	379.5	379.5		0.00%
26-07-13	379.5	379.5	379.5	379.5		0.00%
25-07-13	379.5	379.5	379.5	379.5		0.00%
24-07-13	379.5	379.5	379.5	379.5		0.00%
23-07-13	379.5	379.5	379.5	379.5		0.00%
22-07-13	379.5	379.5	379.5	379.5		0.00%
19-07-13	379.5	379.5	379.5	379.5		0.00%
18-07-13	379.5	379.5	379.5	379.5		0.00%
17-07-13	379.5	379.5	379.5	379.5		0.00%
16-07-13	379.5	379.5	379.5	379.5		0.00%
15-07-13	379.5	379.5	379.5	379.5		0.00%
12-07-13	379.5	379.5	379.5	379.5		0.00%
11-07-13	379.5	379.5	379.5	379.5		0.00%
10-07-13	379.5	379.5	379.5	379.5		0.00%
09-07-13	379.5	379.5	379.5	379.5		0.00%
08-07-13	379.5	379.5	379.5	379.5		0.00%
05-07-13	379.5	379.5	379.5	379.5		0.00%
04-07-13	379.5	379.5	379.5	379.5		0.00%
03-07-13	379.5	379.5	379.5	379.5		0.00%
02-07-13	379.5	379.5	379.5	379.5		0.00%
01-07-13	379.5	379.5	379.5	379.5		0.00%
28-06-13	379.5	379.5	379.5	379.5		0.00%
27-06-13	379.5	379.5	379.5	379.5		0.00%
26-06-13	379.5	379.5	379.5	379.5		0.00%
25-06-13	379.5	379.5	379.5	379.5		0.00%
24-06-13	379.5	379.5	379.5	379.5		0.00%
21-06-13	379.5	379.5	379.5	379.5		0.00%
20-06-13	379.5	379.5	379.5	379.5		0.00%
19-06-13	379.5	379.5	379.5	379.5		0.00%
18-06-13	379.5	379.5	379.5	379.5		0.00%
17-06-13	379.5	379.5	379.5	379.5		0.00%
14-06-13	379.5	379.5	379.5	379.5		0.00%
13-06-13	379.5	379.5	379.5	379.5		0.00%
12-06-13	379.5	379.5	379.5	379.5		0.00%
11-06-13	379.5	379.5	379.5	379.5		0.00%
10-06-13	379.5	379.5	379.5	379.5		0.00%
07-06-13	379.5	379.5	379.5	379.5		0.00%
06-06-13	379.5	379.5	379.5	379.5		0.00%
05-06-13	379.5	379.5	379.5	379.5		0.00%
04-06-13	379.5	379.5	379.5	379.5		0.00%
03-06-13	379.5	379.5	379.5	379.5		0.00%
31-05-13	379.5	379.5	379.5	379.5		0.00%
30-05-13	379.5	379.5	379.5	379.5		0.00%
29-05-13	379.5	379.5	379.5	379.5		0.00%
28-05-13	379.5	379.5	379.5	379.5		0.00%
27-05-13	379.5	379.5	379.5	379.5		0.00%
24-05-13	379.5	379.5	379.5	379.5		0.00%
23-05-13	379.5	379.5	379.5	379.5		0.00%
22-05-13	379.5	379.5	379.5	379.5		0.00%
21-05-13	379.5	379.5	379.5	379.5		0.00%
20-05-13	379.5	379.5	379.5	379.5		0.00%
17-05-13	379.5	379.5	379.5	379.5		0.00%
16-05-13	379.5	379.5	379.5	379.5		0.00%
15-05-13	379.5	379.5	379.5	379.5		0.00%
14-05-13	379.5	379.5	379.5	379.5		0.00%
13-05-13	379.5	379.5	379.5	379.5		0.00%
10-05-13	379.5	379.5	379.5	379.5		0.00%
09-05-13	379.5	379.5	379.5	379.5		0.00%
08-05-13	379.5	379.5	379.5	379.5		0.00%
07-05-13	379.5	379.5	379.5	379.5		0.00%
06-05-13	379.5	379.5	379.5	379.5		0.00%
03-05-13	379.5	379.5	379.5	379.5		0.00%
02-05-13	379.5	379.5	379.5	379.5		0.00%
01-05-13	379.5	379.5	379.5	379.5		0.00%
30-04-13	379.5	379.5	379.5	379.5		0.00%
29-04-13	379.5	379.5	379.5	379.5		0.00%
26-04-13	379.5	379.5	379.5	379.5		0.00%
25-04-13	379.5	379.5	379.5	379.5		0.00%
24-04-13	379.5	379.5	379.5	379.5		0.00%
23-04-13	379.5	379.5	379.5	379.5		0.00%
22-04-13	379.5	379.5	379.5	379.5		0.00%
19-04-13	379.5	379.5	379.5	379.5		0.00%
18-04-13	379.5	379.5	379.5	379.5		0.00%
17-04-13	379.5	379.5	379.5	379.5		0.00%
16-04-13	379.5	379.5	379.5	379.5		0.00%
15-04-13	379.5	379.5	379.5	379.5		0.00%
12-04-13	379.5	379.5	379.5	379.5		0.00%
11-04-13	379.5	379.5	379.5	379.5		0.00%
10-04-13	379.5	379.5	379.5	379.5		0.00%
09-04-13	379.5	379.5	379.5	379.5		0.00%
08-04-13	379.5	379.5	379.5	379.5		0.00%
05-04-13	379.5	379.5	379.5	379.5		0.00%
04-04-13	379.5	379.5	379.5	379.5		0.00%
03-04-13	379.5	379.5	379.5	379.5		0.00%
02-04-13	379.5	379.5	379.5	379.5		0.00%
01-04-13	379.5	379.5	379.5	379.5		0.00%
29-03-13	379.5	379.5	379.5	379.5		0.00%
28-03-13	379.5	379.5	379.5	379.5		0.00%
27-03-13	379.5	379.5	379.5	379.5		0.00%
26-03-13	379.5	379.5	379.5	379.5		0.00%
25-03-13	379.5	379.5	379.5	379.5		0.00%
22-03-13	379.5	379.5	379.5	379.5		0.00%
21-03-13	379.5	379.5	379.5	379.5		0.00%
20-03-13	379.5	379.5	379.5	379.5		0.00%
19-03-13	379.5	379.5	379.5	379.5		0.00%
18-03-13	379.5	379.5	379.5	379.5		0.00%
15-03-13	379.5	379.5	379.5	379.5		0.00%
14-03-13	379.5	379.5	379.5	379.5		0.00%
13-03-13	379.5	379.5	379.5	379.5		0.00%
12-03-13	379.5	379.5	379.5	379.5		0.00%
11-03-13	379.5	379.5	379.5	379.5		0.00%
08-03-13	379.5	379.5	379.5	379.5		0.00%
07-03-13	379.5	379.5	379.5	379.5		0.00%
06-03-13	379.5	379.5	379.5	379.5		0.00%
05-03-13	379.5	379.5	379.5	379.5		0.00%
04-03-13	379.5	379.5	379.5	379.5		0.00%
01-03-13	379.5	379.5	379.5	379.5		0.00%
28-02-13	379.5	379.5	379.5	379.5		0.00%
27-02-13	379.5	379.5	379.5	379.5		0.00%
26-02-13	379.5	379.5	379.5	379.5		0.00%
25-02-13	379.5	379.5	379.5	379.5		0.00%
22-02-13	379.5	379.5	379.5	379.5		0.00%
21-02-13	379.5	379.5	379.5	379.5		0.00%
20-02-13	379.5	379.5	379.5	379.5		0.00%
19-02-13	379.5	379.5	379.5	379.5		0.00%
18-02-13	379.5	379.5	379.5	379.5		0.00%
15-02-13	379.5	379.5	379.5	379.5		0.00%
14-02-13	379.5	379.5	379.5	379.5		0.00%
13-02-13	379.5	379.5	379.5	379.5		0.00%
12-02-13	379.5	379.5	379.5	379.5		0.00%
11-02-13	379.5	379.5	379.5	379.5		0.00%
08-02-13	379.5	379.5	379.5	379.5		0.00%
07-02-13	379.5	379.5	379.5	379.5		0.00%
06-02-13	379.5	379.5	379.5	379.5		0.00%
05-02-13	379.5	379.5	379.5	379.5		0.00%
04-02-13	379.5	379.5	379.5	379.5		0.00%
01-02-13	379.5	379.5	379.5	379.5		0.00%
31-01-13	379.5	379.5	379.5	379.5		0.00%
30-01-13	379.5	379.5	379.5	379.5		0.00%
29-01-13	379.5	379.5	379.5	379.5		0.00%
28-01-13	379.5	379.5	379.5	379.5		0.00%
25-01-13	379.5	379.5	379.5	379.5		0.00%
24-01-13	379.5	379.5	379.5	379.5		0.00%
23-01-13	379.5	379.5	379.5	379.5		0.00%
22-01-13	379.5	379.5	379.5	379.5		0.00%
21-01-13	379.5	379.5	379.5	379.5		0.00%
18-01-13	379.5	379.5	379.5	379.5		0.00%
17-01-13	379.5	379.5	379.5	379.5		0.00%
16-01-13	379.5	379.5	379.5	379.5		0.00%
15-01-13	379.5	379.5	379.5	379.5		0.00%
14-01-13	379.5	379.5	379.5	379.5		0.00%
11-01-13	379.5	379.5	379.5	379.5		0.00%
10-01-13	379.5	379.5	379.5	379.5		0.00%
09-01-13	379.5	379.5	379.5	379.5		0.00%
08-01-13	379.5	379.5	379.5	379.5		0.00%
07-01-13	379.5	379.5	379.5	379.5		0.00%
04-01-13	379.5	379.5	379.5	379.5		0.00%
03-01-13	379.5	379.5	379.5	379.5		0.00%
02-01-13	379.5	379.5	379.5	379.5		0.00%
01-01-13	379.5	379.5	379.5	379.5		0.00%
31-12-12	379.5	379.5	379.5	379.5		0.00%
28-12-12	379.5	379.5	379.5	379.5		0.00%
27-12-12	379.5	379.5	379.5	379.5		0.00%
26-12-12	379.5	379.5	379.5	379.5		0.00%
25-12-12	379.5	379.5	379.5	379.5		0.00%
24-12-12	379.5	379.5	379.5	379.5		0.00%
21-12-12	379.5	379.5	379.5	379.5		0.00%
20-12-12	379.5	379.5	379.5	379.5		0.00%
19-12-12	379.5	379.5	379.5	379.5		0.00%
18-12-12	379.5	379.5	379.5	379.5		0.00%
17-12-12	379.5	379.5	379.5	379.5		0.00%
14-12-12	379.5	379.5	379.5	379.5		0.00%
13-12-12	379.5	379.5	379.5	379.5		0.00%
12-12-12	379.5	379.5	379.5	379.5		0.00%
11-12-12	379.5	379.5	379.5	379.5		0.00%
10-12-12	379.5	379.5	379.5	379.5		0.00%
07-12-12	379.5	379.5	379.5	379.5		0.00%
06-12-12	379.5	379.5	379.5	379.5		0.00%
05-12-12	379.5	379.5	379.5	379.5		0.00%
04-12-12	379.5	379.5	379.5	379.5		0.00%
03-12-12	379.5	379.5	379.5	379.5		0.00%
30-11-12	379.5	379.5	379.5	379.5		0.00%
29-11-12	379.5	379.5	379.5	379.5		0.00%
28-11-12	379.5	379.5	379.5	379.5		0.00%
27-11-12	379.5	379.5	379.5	379.5		0.00%
26-11-12	379.5	379.5	379.5	379.5		0.00%
23-11-12	379.5	379.5	379.5	379.5		0.00%
22-11-12	379.5	379.5	379.5	379.5		0.00%
21-11-12	379.5	379.5	379.5	379.5		0.00%
20-11-12	379.5	379.5	379.5	379.5		0.00%
19-11-12	379.5	379.5	379.5	379.5		0.00%
16-11-12	379.5	379.5	379.5	379.5		0.00%
15-11-12	379.5	379.5	379.5	379.5		0.00%
14-11-12	379.5	379.5	379.5	379.5		0.00%
13-11-12	379.5	379.5	379.5	379.5		0.00%
12-11-12	379.5	379.5	379.5	379.5		0.00%
09-11-12	379.5	379.5	379.5	379.5		0.00%
08-11-12	379.5	379.5	379.5	379.5		0.00%
07-11-12	379.5	379.5	379.5	379.5		0.00%
06-11-12	379.5	379.5	379.5	379.5		0.00%
05-11-12	379.5	379.5	379.5	379.5		0.00%
02-11-12	379.5	379.5	379.5	379.5		0.00%
01-11-12	379.5	379.5	379.5	379.5		0.00%
31-10-12	379.5	379.5	379.5	379.5		0.00%
30-10-12	379.5	379.5	379.5	379.5		0.00%
29-10-12	379.5	379.5	379.5	379.5		0.00%
26-10-12	379.5	379.5	379.5	379.5		0.00%
25-10-12	379.5	379.5	379.5	379.5		0.00%
24-10-12	379.5	379.5	379.5	379.5		0.00%
23-10-12	379.5	379.5	379.5	379.5		0.00%
22-10-12	379.5	379.5	379.5	379.5		0.00%
19-10-12	379.5	379.5	379.5	379.5		0.00%
18-10-12	379.5	379.5	379.5	379.5		0.00%
17-10-12	379.5	379.5	379.5	379.5		0.00%
16-10-12	379.5	379.5	379.5	379.5		0.00%
15-10-12	379.5	379.5	379.5	379.5		0.00%
12-10-12	379.5	379.5	379.5	379.5		0.00%
11-10-12	379.5	379.5	379.5	379.5		0.00%
10-10-12	379.5	379.5	379.5	379.5		0.00%
09-10-12	379.5	379.5	379.5	379.5		0.00%
08-10-12	379.5	379.5	379.5	379.5		0.00%
05-10-12	379.5	379.5	379.5	379.5		0.00%
04-10-12	379.5	379.5	379.5	379.5		0.00%
03-10-12	379.5	379.5	379.5	379.5		0.00%
02-10-12	379.5	379.5	379.5	379.5		0.00%
01-10-12	379.5	379.5	379.5	379.5		0.00%
28-09-12	379.5	379.5	379.5	379.5		0.00%
27-09-12	379.5	379.5	379.5	379.5		0.00%
26-09-12	379.5	379.5	379.5	379.5		0.00%
25-09-12	379.5	379.5	379.5	379.5		0.00%
24-09-12	379.5	379.5	379.5	379.5		0.00%
21-09-12	379.5	379.5	379.5	379.5		0.00%
20-09-12	379.5	379.5	379.5	379.5		0.00%
19-09-12	379.5	379.5	379.5	379.5		0.00%
18-09-12	379.5	379.5	379.5	379.5		0.00%
17-09-12	379.5	379.5	379.5	379.5		0.00%
14-09-12	379.5	379.5	379.5	379.5		0.00%
13-09-12	379.5	379.5	379.5	379.5		0.00%
12-09-12	379.5	379.5	379.5	379.5		0.00%
11-09-12	379.5	379.5	379.5	379.5		0.00%
10-09-12	379.5	379.5	379.5	379.5		0.00%
07-09-12	379.5	379.5	379.5	379.5		0.00%
06-09-12	379.5	379.5	379.5	379.5		0.00%
05-09-12	379.5	379.5	379.5	379.5		0.00%
04-09-12	379.5	379.5	379.5	379.5		0.00%
03-09-12	379.5	379.5	379.5	379.5		0.00%
31-08-12	379.5	379.5	379.5	379.5		0.00%
30-08-12	379.5	379.5	379.5	379.5		0.00%
29-08-12	379.5	379.5	379.5	379.5		0.00%
28-08-12	379.5	379.5	379.5	379.5		0.00%
27-08-12	379.5	379.5	379.5	379.5		0.00%
24-08-12	379.5	379.5	379.5	379.5		0.00%
23-08-12	379.5	379.5	379.5	379.5		0.00%
22-08-12	379.5	379.5	379.5	379.5		0.00%
21-08-12	379.5	379.5	379.5	379.5		0.00%
20-08-12	379.5	379.5	379.5	379.5		0.00%
17-08-12	379.5	379.5	379.5	379.5		0.00%
16-08-12	379.5	379.5	379.5	379.5		0.00%
15-08-12	379.5	379.5	379.5	379.5		0.00%
14-08-12	379.5	379.5	379.5	379.5		0.00%
13-08-12	379.5	379.5	379.5	379.5		0.00%
10-08-12	379.5	379.5	379.5	379.5		0.00%
09-08-12	379.5	379.5	379.5	379.5		0.00%
08-08-12	379.5	379.5	379.5	379.5		0.00%
07-08-12	379.5	379.5	379.5	379.5		0.00%
06-08-12	379.5	379.5	379.5	379.5		0.00%
03-08-12	379.5	379.5	379.5	379.5		0.00%
02-08-12	379.5	379.5	379.5	379.5		0.00%
01-08-12	379.5	379.5	379.5	379.5		0.00%
31-07-12	379.5	379.5	379.5	379.5		0.00%
30-07-12	379.5	379.5	379.5	379.5		0.00%
27-07-12	379.5	379.5	379.5	379.5		0.00%
26-07-12	379.5	379.5	379.5	379.5		0.00%
25-07-12	379.5	379.5	379.5	379.5		0.00%
24-07-12	379.5	379.5	379.5	379.5		0.00%
23-07-12	379.5	379.5	379.5	379.5		0.00%
20-07-12	379.5	379.5	379.5	379.5		0.00%
19-07-12	379.5	379.5	379.5	379.5		0.00%
18-07-12	379.5	379.5	379.5	379.5		0.00%
17-07-12	379.5	379.5	379.5	379.5		0.00%
16-07-12	379.5	379.5	379.5	379.5		0.00%
13-07-12	379.5	379.5	379.5	379.5		0.00%
12-07-12	379.5	379.5	379.5	379.5		0.00%
11-07-12	379.5	379.5	379.5	379.5		0.00%
10-07-12	379.5	379.5	379.5	379.5		0.00%
09-07-12	379.5	379.5	379.5	379.5		0.00%
06-07-12	379.5	379.5	379.5	379.5		0.00%
05-07-12	379.5	379.5	379.5	379.5		0.00%
04-07-12	379.5	379.5	379.5	379.5		0.00%
03-07-12	379.5	379.5	379.5	379.5		0.00%
02-07-12	379.5	379.5	379.5	379.5		0.00%
29-06-12	379.5	379.5	379.5	379.5		0.00%
28-06-12	379.5	379.5	379.5	379.5		0.00%
27-06-12	379.5	379.5	379.5	379.5		0.00%
26-06-12	379.5	379.5	379.5	379.5		0.00%
25-06-12	379.5	379.5	379.5	379.5		0.00%
22-06-12	379.5	379.5	379.5	379.5		0.00%
21-06-12	379.5	379.5	379.5	379.5		0.00%
20-06-12	379.5	379.5	379.5	379.5		0.00%
19-06-12	379.5	379.5	379.5	379.5		0.00%
18-06-12	379.5	379.5	379.5	379.5		0.00%
15-06-12	379.5	379.5	379.5	379.5		0.00%
14-06-12	379.5	379.5	379.5	379.5		0.00%
13-06-12	379.5	379.5	379.5	379.5		0.00%
12-06-12	379.5	379.5	379.5	379.5		0.00%
11-06-12	379.5	379.5	379.5	379.5		0.00%
08-06-12	379.5	379.5	379.5	379.5		0.00%
07-06-12	379.5	379.5	379.5	379.5		0.00%
06-06-12	379.5	379.5	379.5	379.5		0.00%
05-06-12	379.5	379.5	379.5	379.5		0.00%
04-06-12	379.5	379.5	379.5	379.5		0.00%
01-06-12	379.5	379.5	379.5	379.5		0.00%
31-05-12	379.5	379.5	379.5	379.5		0.00%
30-05-12	379.5	379.5	379.5	379.5		0.00%
29-05-12	379.5	379.5	379.5	379.5		0.00%
28-05-12	379.5	379.5	379.5	379.5		0.00%
25-05-12	379.5	379.5	379.5	379.5		0.00%
24-05-12	379.5	379.5	379.5	379.5		0.00%
23-05-12	379.5	379.5	379.5	379.5		0.00%
22-05-12	379.5	379.5	379.5	379.5		0.00%
21-05-12	379.5	379.5	379.5	379.5		0.00%
18-05-12	379.5	379.5	379.5	379.5		0.00%
17-05-12	379.5	379.5	379.5	379.5		0.00%
16-05-12	379.5	379.5	379.5	379.5		0.00%
15-05-12	379.5	379.5	379.5	379.5		0.00%
14-05-12	379.5	379.5	379.5	379.5		0.00%
11-05-12	379.5	379.5	379.5	379.5		0.00%
10-05-12	379.5	379.5	379.5	379.5		0.00%
09-05-12	379.5	379.5	379.5	379.5		0.00%
08-05-12	379.5	379.5	379.5	379.5		0.00%
07-05-12	379.5	379.5	379.5	379.5		0.00%
04-05-12	379.5	379.5	379.5	379.5		0.00%
03-05-12	379.5	379.5	379.5	379.5		0.00%
02-05-12	379.5	379.5	379.5	379.5		0.00%
01-05-12	379.5	379.5	379.5	379.5		0.00%
30-04-12	379.5	379.5	379.5	379.5		0.00%
27-04-12	379.5	379.5	379.5	379.5		0.00%
26-04-12	379.5	379.5	379.5	379.5		0.00%
25-04-12	379.5	379.5	379.5	379.5		0.00%
24-04-12	379.5	379.5	379.5	379.5		0.00%
23-04-12	379.5	379.5	379.5	379.5		0.00%
20-04-12	379.5	379.5	379.5	379.5		0.00%
19-04-12	379.5	379.5	379.5	379.5		0.00%
18-04-12	379.5	379.5	379.5	379.5		0.00%
17-04-12	379.5	379.5	379.5	379.5		0.00%
16-04-12	379.5	379.5	379.5	379.5		0.00%
13-04-12	379.5	379.5	379.5	379.5		0.00%
12-04-12	379.5	379.5	379.5	379.5		0.00%
11-04-12	379.5	379.5	379.5	379.5		0.00%
10-04-12	379.5	379.5	379.5	379.5		0.00%
09-04-12	379.5	379.5	379.5	379.5		0.00%
06-04-12	379.5	379.5	379.5	379.5		0.00%
05-04-12	379.5	379.5	379.5	379.5		0.00%
04-04-12	379.5	379.5	379.5	379.5		0.00%
03-04-12	379.5	379.5	379.5	379.5		0.00%
02-04-12	379.5	379.5	379.5	379.5		0.00%
30-03-12	379.5	379.5	379.5	379.5		0.00%
29-03-12	379.5	379.5	379.5	379.5		0.00%
28-03-12	379.5	379.5	379.5	379.5		0.00%
27-03-12	379.5	379.5	379.5	379.5		0.00%
26-03-12	379.5	379.5	379.5	379.5		0.00%
23-03-12	379.5	379.5	379.5	379.5		0.00%
22-03-12	379.5	379.5	379.5	379.5		0.00%
21-03-12	379.5	379.5	379.5	379.5		0.00%
20-03-12	379.5	379.5	379.5	379.5		0.00%
19-03-12	379.5	379.5	379.5	379.5		0.00%
16-03-12	379.5	379.5	379.5	379.5		0.00%
15-03-12	379.5	379.5	379.5	379.5		0.00%
14-03-12	379.5	379.5	379.5	379.5		0.00%
13-03-12	379.5	379.5	379.5	379.5		0.00%
12-03-12	379.5	379.5	379.5	379.5		0.00%
09-03-12	379.5	379.5	379.5	379.5		0.00%
08-03-12	379.5	379.5	379.5	379.5		0.00%
07-03-12	379.5	379.5	379.5	379.5		0.00%
06-03-12	379.5	379.5	379.5	379.5		0.00%
05-03-12	379.5	379.5	379.5	379.5		0.00%
02-03-12	379.5	379.5	379.5	379.5		0.00%
01-03-12	379.5	379.5	379.5	379.5		0.00%
29-02-12	379.5	379.5	379.5	379.5		0.00%
28-02-12	379.5	379.5	379.5	379.5		0.00%
27-02-12	379.5	379.5	379.5	379.5		0.00%
24-02-12	379.5	379.5	379.5	379.5		0.00%
23-02-12	379.5	379.5	379.5	379.5		0.00%
22-02-12	379.5	379.5	379.5	379.5		0.00%
21-02-12	379.5	379.5	379.5	379.5		0.00%
20-02-12	379.5	379.5	379.5	379.5		0.00%
17-02-12	379.5	379.5	379.5	379.5		0.00%
16-02-12	379.5	379.5	379.5	379.5		0.00%
15-02-12	379.5	379.5	379.5	379.5		0.00%
14-02-12	379.5	379.5	379.5	379.5		0.00%
13-02-12	379.5	379.5	379.5	379.5		0.00%
10-02-12	379.5	379.5	379.5	379.5		0.00%
09-02-12	379.5	379.5	379.5	379.5		0.00%
08-02-12	379.5	379.5	379.5	379.5		0.00%
07-02-12	379.5	379.5	379.5	379.5		0.00%
06-02-12	379.5	379.5	379.5	379.5		0.00%
03-02-12	379.5	379.5	379.5	379.5		0.00%
02-02-12	379.5	379.5	379.5	379.5		0.00%
01-02-12	379.5	379.5	379.5	379.5		0.00%
31-01-12	379.5	379.5	379.5	379.5		0.00%
30-01-12	379.5	379.5	379.5	379.5		0.00%
27-01-12	379.5	379.5	379.5	379.5		0.00%
26-01-12	379.5	379.5	379.5	379.5		0.00%
25-01-12	379.5	379.5	379.5	379.5		0.00%
24-01-12	379.5	379.5	379.5	379.5		0.00%
23-01-12	379.5	379.5	379.5	379.5		0.00%
20-01-12	379.5	379.5	379.5	379.5		0.00%
19-01-12	379.5	379.5	379.5	379.5		0.00%
18-01-12	379.5	379.55	379.55	379.5		-0.01%
17-01-12	379.55	379.55	379.55	379.55		0.00%
16-01-12	379.55	379.55	379.55	379.55		0.00%
13-01-12	379.55	379.55	379.55	379.55		0.00%
12-01-12	379.55	379.55	379.55	379.55		0.00%
11-01-12	379.55	379.55	379.55	379.55		0.00%
10-01-12	379.55	379.55	379.55	379.55		0.00%
09-01-12	379.55	379.6	379.6	379.55		-0.01%
06-01-12	379.6	379.6	379.6	379.6		0.00%
05-01-12	379.6	379.6	379.6	379.6		0.00%
04-01-12	379.6	379.6	379.6	379.6		0.00%
03-01-12	379.6	379.6	379.6	379.6		0.00%
02-01-12	379.6	379.6	379.6	379.6		0.00%
30-12-11	379.6	379.6	379.6	379.6		0.00%
29-12-11	379.6	379.6	379.6	379.6		0.00%
28-12-11	379.6	379.6	379.6	379.6		0.00%
27-12-11	379.6	379.6	379.6	379.6		0.00%
26-12-11	379.6	379.6	379.6	379.6		0.00%
23-12-11	379.6	379.6	379.6	379.6		0.00%
22-12-11	379.6	379.6	379.6	379.6		0.00%
21-12-11	379.6	379.6	379.6	379.6		0.00%
20-12-11	379.6	379.6	379.6	379.6		0.00%
19-12-11	379.6	379.6	379.6	379.6		0.00%
16-12-11	379.6	379.6	379.6	379.6		0.00%
15-12-11	379.6	379.6	379.6	379.6		0.00%
14-12-11	379.6	379.6	379.6	379.6		0.00%
13-12-11	379.6	379.6	379.6	379.6		0.00%
12-12-11	379.6	379.6	379.6	379.6		0.00%
09-12-11	379.6	379.6	379.6	379.6		0.00%
08-12-11	379.6	379.6	379.6	379.6		0.00%
07-12-11	379.6	379.6	379.6	379.6		0.00%
06-12-11	379.6	379.6	379.6	379.6		0.00%
05-12-11	379.6	379.6	379.6	379.6		0.00%
02-12-11	379.6	379.6	379.6	379.6		0.00%
01-12-11	379.6	379.6	379.6	379.6		0.00%
30-11-11	379.6	379.6	379.6	379.6		0.00%
29-11-11	379.6	379.6	379.6	379.6		0.00%
28-11-11	379.6	379.6	379.6	379.6		0.00%
25-11-11	379.6	379.6	379.6	379.6		0.00%
24-11-11	379.6	379.6	379.6	379.6		0.00%
23-11-11	379.6	379.6	379.6	379.6		0.00%
22-11-11	379.6	379.6	379.6	379.6		0.00%
21-11-11	379.6	379.6	379.6	379.6		0.00%
18-11-11	379.6	379.6	379.6	379.6		0.00%
17-11-11	379.6	379.6	379.6	379.6		0.00%
16-11-11	379.6	379.6	379.6	379.6		0.00%
15-11-11	379.6	379.6	379.6	379.6		0.00%
14-11-11	379.6	379.6	379.6	379.6		0.00%
11-11-11	379.6	379.6	379.6	379.6		0.00%
10-11-11	379.6	379.6	379.6	379.6		0.00%
09-11-11	379.6	379.6	379.6	379.6		0.00%
08-11-11	379.6	379.6	379.6	379.6		0.00%
07-11-11	379.6	379.6	379.6	379.6		0.00%
04-11-11	379.6	379.6	379.6	379.6		0.00%
03-11-11	379.6	379.6	379.6	379.6		0.00%
02-11-11	379.6	379.6	379.6	379.6		0.00%
01-11-11	379.6	379.6	379.6	379.6		0.00%
31-10-11	379.6	379.6	379.6	379.6		0.00%
28-10-11	379.6	379.6	379.6	379.6		0.00%
27-10-11	379.6	379.6	379.6	379.6		0.00%
26-10-11	379.6	379.6	379.6	379.6		0.00%
